Horz_Mean,Horz_STD,Horz_RMS,Horz_Skewness,Horz_Kurtosis,Horz_Min,Horz_Max,Horz_Peak_to_Peak,Horz_Crest_Factor,Horz_Peak_Freq,Horz_Spectral_Centroid,Horz_Spectral_Bandwidth,Horz_Spectral_Flatness,Horz_psd_mean,Horz_psd_max,Horz_psd_std,V_Mean,V_STD,V_RMS,V_Skewness,V_Kurtosis,V_Min,V_Max,V_Peak_to_Peak,V_Crest_Factor,V_Peak_Freq,V_Spectral_Centroid,V_Spectral_Bandwidth,V_Spectral_Flatness,V_psd_mean,V_psd_max,V_psd_std,RUL
0.0030575224990341,0.0340630315762596,0.0341999790058029,-1.2508371560706597,2.229062887268218,-0.256,0.09425,0.35025,2.755849644937153,30.0,3070.215552519171,3106.014960113005,0.5281762899623621,2.7474648722329193e-08,2.25065993703115e-06,2.0474316154935018e-07,1.8456657711556426e-05,0.0222325633014681,0.0222325709624866,1.3571349845373366,12.089309663994545,-0.0672083333333333,0.275,0.3422083333333333,12.369239727785502,30.0,4222.180049765693,3538.2327305775543,0.7014783907842265,5.303014559244263e-09,3.85022898409319e-07,3.608847124914097e-08,27920.0
0.0019350605291552,0.0425202928742377,0.0425643015373499,1.8259768399418812,15.57477860999976,-0.07617578125,0.47625,0.55242578125,11.188953719400134,60.0,2163.2871251318043,2601.7717162788385,0.3724013038512594,3.731924044944717e-08,3.3502876665501588e-06,3.012823839355364e-07,-0.0118385123240791,0.0214928373812341,0.0245375718591622,0.4916164107549091,0.1730913101716171,-0.149,0.0728823529411764,0.2218823529411764,2.970234926238734,30.0,3980.1001422930026,3832.071651451301,0.6213945839780052,6.3058130855481285e-09,4.714113207784994e-07,4.40725653428186e-08,27910.0
-0.0035304641167199,0.0380237167967574,0.0381872651013326,-0.2631285259865782,-0.5998174831518286,-0.122,0.07425,0.1962499999999999,1.9443654789881453,60.0,2514.5014908446096,3049.623545310483,0.4368071064923376,3.25683452578056e-08,2.9339852995892723e-06,2.6341022644276654e-07,0.0106568523637479,0.0267355646675942,0.0287812251371938,2.10581438779027,8.325620432566506,-0.03228515625,0.2341666666666666,0.2664518229166666,8.136090995099936,30.0,2789.487030026039,3386.446501446765,0.4819322171445644,8.636818370809436e-09,7.52836692847688e-07,6.796698171033743e-08,27900.0
0.0050950667023872,0.0426420394593922,0.0429453517153852,-0.7129230717207535,12.539777394914308,-0.4475,0.385,0.8325,8.964881753711973,60.0,3669.027185203229,3347.514609190794,0.6978528806183024,4.334410761274811e-08,3.987640009478277e-06,3.580959684426697e-07,0.0004112774951261,0.0219079339029768,0.0219117940177248,-0.9071120442403564,4.672662744177407,-0.1723333333333333,0.0460703124999999,0.2184036458333332,2.102534939071297,30.0,3498.7379991457724,3620.770574472718,0.6194354580986619,7.212378004973712e-09,5.678165573196122e-07,5.2573036454922664e-08,27890.0
0.000690533284652,0.037187470467113,0.0371938811628958,0.6799225682694211,1.6688791705760826,-0.198,0.281,0.479,7.555006125048389,60.0,2776.7509199690357,3168.718933379246,0.508400520623179,3.3928886959702824e-08,2.9898719371828834e-06,2.6903632451331625e-07,-0.005801831899108,0.0254482737494995,0.0261012622341329,-3.877802010878008,36.920095515977984,-0.33725,0.0350078125,0.3722578125,1.341230634211241,30.0,3479.261934809614,3839.11320319183,0.5957351670236889,8.42552290486396e-09,6.473844547835538e-07,6.028719839324414e-08,27880.0
0.007455068505179,0.0344200365830901,0.0352181340334517,-1.0331996774760233,20.765283258382244,-0.489,0.1523,0.6413,4.324476698718296,30.0,3546.512598815611,3599.22241313308,0.6759830998181222,1.9978231810033863e-08,1.638261149324538e-06,1.479341948807916e-07,0.0034593061799746,0.0204350202512318,0.0207257533497594,-1.7908356232688136,15.997338843792829,-0.2689999999999999,0.1436666666666666,0.4126666666666665,6.931794673139531,30.0,4956.892460930139,4105.200006313748,0.7792211859390203,5.687179502108768e-09,4.164455787416727e-07,3.90324118319346e-08,27870.0
-0.0011841646965735,0.0275553479622865,0.0275807803977933,1.2161001644475318,5.586040769425461,-0.1674999999999999,0.211,0.3784999999999999,7.650254886075729,30.0,2622.1204171040995,3025.090152089306,0.4875356232685192,1.5388024434458402e-08,1.228712409346464e-06,1.1043886385265807e-07,0.0053510316633046,0.0193698130704399,0.0200953526529263,4.46678145424688,86.59792851029177,-0.038734375,0.418,0.4567343749999999,20.800829287219734,30.0,4629.571311851423,4013.963157338916,0.7719655874514812,4.784694657672931e-09,3.307179732934493e-07,3.189866481621645e-08,27860.0
-0.0002213292494222,0.0427193277021921,0.042719901052834,13.706314374290216,292.424575210809,-0.198,1.016,1.214,23.7828266208636,30.0,3503.616621879559,3179.21768539365,0.6791404932363687,1.08157719350571e-08,7.079142639466069e-07,6.717662772709757e-08,0.0040269593341479,0.0282678269128862,0.0285532211817822,22.13339533399333,776.3850517731745,-0.0827999999999999,1.054,1.1368,36.913523461671,30.0,5067.743140655567,3602.171772470613,0.90436686172468,3.454276618381688e-09,2.1849628120549325e-07,2.130534194807569e-08,27850.0
-0.0033739484586591,0.0345008092962558,0.0346653915353382,5.734642610255412,149.6459715183937,-0.21575,0.849,1.06475,24.4912854693858,30.0,4823.065555983401,3533.758019728186,0.8511463003216371,1.0715889058268588e-08,7.213102536051512e-07,6.710050770041452e-08,0.0094946327171328,0.0228510060531257,0.0247450303712328,-8.119471387706577,158.27412793893967,-0.505,0.1075624999999999,0.6125624999999999,4.346832409833926,30.0,4356.14730686901,3825.515798051495,0.7403796647505699,4.7771220145508725e-09,3.440535591982909e-07,3.269058371102658e-08,27840.0
0.0076533541716466,0.0497827259424757,0.0503675851350876,14.19959103098888,288.910066295374,-0.0465234375,1.202,1.2485234375,23.864554887358462,30.0,3328.577151269507,3225.58624018736,0.6633117595917034,1.808561655750512e-08,1.1959425211908283e-06,1.1675906577479132e-07,-0.0097716822244871,0.0245698114340569,0.0264416604509148,-17.33062079676812,539.3681089919343,-0.838,0.0889615384615384,0.9269615384615384,3.3644459895657013,0.0,4737.592949087873,3811.5462421318166,0.8687732601195485,3.582503947989465e-09,2.0713400871402883e-07,2.130895732550001e-08,27830.0
0.0060887013279235,0.0278043458710736,0.0284632031433384,3.1723792061158638,59.42701696814962,-0.0571484374999999,0.555,0.6121484374999999,19.498859534714494,30.0,4453.991283654834,3976.115867049936,0.7951956120932216,1.6487551486343866e-08,1.149450601835474e-06,1.0772211176078414e-07,0.0067487140545227,0.0193648181451984,0.0205071042125971,-1.37628967092351,72.64274493283459,-0.3269999999999999,0.327,0.6539999999999999,15.94569358062412,30.0,5104.657375342435,3762.3248477472703,0.7946190495279531,5.328210653872141e-09,3.6588969068169205e-07,3.54354714993685e-08,27820.0
0.0132661220801726,0.0436038785840342,0.0455772774814077,-3.901213763581365,82.9308748501242,-0.887,0.2029166666666666,1.0899166666666666,4.452145408409747,30.0,3997.546663922197,3606.271126802463,0.7703326931685466,2.1184508069406313e-08,1.5936654352458591e-06,1.475843545143908e-07,-0.0021650681846598,0.0185998584028702,0.0187254439960992,-0.2119681108588836,1.2099140915020472,-0.113,0.1205,0.2334999999999999,6.435094410850915,30.0,3716.911581865229,3265.715756619413,0.5822005762386415,5.648196910305047e-09,3.978216989297801e-07,3.811494985760513e-08,27810.0
0.0010920578660836,0.0362528072276234,0.0362692517467083,-3.711392523306954,41.24098277553211,-0.507,0.06077734375,0.56777734375,1.6757264300473464,30.0,2867.390743790967,3184.420593659296,0.576953099050277,1.8884136018812912e-08,1.53578124563615e-06,1.3923313273221714e-07,-0.0042217894473235,0.0235623261007641,0.0239375587188059,3.594031361859096,56.39231346320689,-0.0829090909090909,0.431,0.5139090909090909,18.005177765324714,30.0,4191.78624892154,3802.1483176545007,0.7563138149221973,6.0920421131678785e-09,4.550934908828349e-07,4.224814380763838e-08,27800.0
-0.0041999879289302,0.0420197685943619,0.0422291469405538,-3.7884774200207354,35.545191600662754,-0.536,0.0665859375,0.6025859375,1.576776760225191,60.0,2323.5299341737573,2978.9804518130186,0.4476925246577191,2.4331360066681527e-08,2.059052760786545e-06,1.8548937476019482e-07,-0.0110489177645326,0.0294017318097642,0.0314092409519986,8.84529153085664,163.71545234403413,-0.05205859375,0.645,0.69705859375,20.5353577625682,0.0,3701.60231564454,3522.5736887188286,0.7254000127126295,8.261244397268251e-09,6.324411272850324e-07,5.858322461805707e-08,27790.0
0.0001398494773017,0.0490497892327252,0.0490499885999076,4.55220985101742,109.57370120340696,-0.757,0.8779999999999999,1.6349999999999998,17.90010609710219,60.0,3954.6913395063934,3454.368371776356,0.757116316949227,2.9117266463434424e-08,2.5662262782833185e-06,2.298255797572195e-07,0.0067534179318633,0.0159121962211532,0.0172860244805709,-4.774793037125928,69.10608446045413,-0.2806,0.09,0.3706,5.206518138462544,0.0,4012.640636278112,3505.5332074281696,0.7190065066964483,5.406883983629551e-09,3.566480322402402e-07,3.4139640273330826e-08,27780.0
0.0010819432666473,0.0526345468136545,0.0526456657238849,5.4094481180890375,61.30660812259627,-0.07641015625,0.7895000000000001,0.8659101562500001,14.99648620915453,60.0,2379.990683586767,2741.678974813381,0.4538850515125441,3.092453046119954e-08,2.672038952916606e-06,2.4119495941992065e-07,0.0023921422575559,0.0201360207825609,0.020277615183648,-5.6847541546722224,76.41438330376356,-0.345,0.0417734374999999,0.3867734374999999,2.0600764499015773,30.0,4160.8764493667,4176.155802536424,0.6791976451328257,8.166429633819258e-09,6.084238275340388e-07,5.707866337791264e-08,27770.0
-0.0013847978734311,0.0363670868666378,0.0363934427104093,-3.092771142617345,51.74214617365936,-0.681,0.22175,0.90275,6.093130615987991,60.0,4247.260835573831,3459.9327819965106,0.7746863219836523,2.3173907776446075e-08,1.9946853475062517e-06,1.7873064820296604e-07,0.0028665627730663,0.0307496558745047,0.0308829810499633,29.309354180385448,1196.1640502997786,-0.0347109375,1.288,1.3227109375,41.70581842200524,60.0,5478.873186937466,3844.9440098406,0.947070349413255,7.891860396668638e-09,5.274820385738038e-07,5.139037828829797e-08,27760.0
-0.000641408724081,0.0452821361971178,0.0452866786563737,-4.327802999743235,50.94138417548248,-0.6725,0.0702421875,0.7427421875,1.551056283747008,30.0,1956.0394656680144,2091.065800864145,0.2688493309624728,2.7577124891648584e-08,2.3034177622915785e-06,2.08449809611208e-07,0.0017199626224834,0.0207155565080093,0.0207868360473466,3.949175044156784,46.94274901929174,-0.112,0.364,0.476,17.51108245482428,30.0,3859.971836582464,3352.680036276054,0.6068741530227508,6.403506587217183e-09,4.69939926716783e-07,4.390628138706048e-08,27750.0
0.0032865359319719,0.0411431647135139,0.0412742210232426,3.704015076801432,43.034982346636994,-0.0706171875,0.60425,0.6748671875,14.639888652525524,60.0,2595.187160801168,2809.0438114588114,0.4853513597396292,2.9150668569033866e-08,2.5651050126506164e-06,2.307323403477389e-07,-0.0024917995176368,0.0156079992650769,0.0158056542381116,-1.662200453849619,20.57179018346355,-0.2132,0.0591249999999999,0.2723249999999999,3.740749930960384,60.0,3702.598457156024,3692.354985053406,0.6546872683085362,6.0860498606078254e-09,4.3457756591439173e-07,4.104988952177314e-08,27740.0
-0.0064717078803746,0.0547312842336095,0.0551125800226142,-5.164418484561592,57.25603397507108,-0.8255,0.0749960937499999,0.90049609375,1.3607799475043056,60.0,1959.319917546248,2360.340443924986,0.2698303520507962,3.4611683274663444e-08,2.973597454191851e-06,2.681897970467514e-07,0.002391611239764,0.0208161511998959,0.0209530893927147,5.270295519216535,98.75874216540034,-0.0489404761904761,0.445,0.4939404761904761,21.237918268736284,60.0,4091.602479468663,3701.439568404605,0.7532455877645167,6.825354530850124e-09,4.744429977532248e-07,4.5157668668602135e-08,27730.0
-0.0067331485549318,0.0395529522828293,0.0401219556321791,0.4136432799448443,13.575625201354033,-0.1665238095238095,0.53,0.6965238095238095,13.209724990945412,60.0,3880.777865441595,3770.3962535745536,0.7362298736819851,2.6340447580143212e-08,2.335554784616785e-06,2.0858060319014997e-07,-0.0003998728849197,0.0228347399042279,0.0228382408433275,-12.42185582435124,356.0225887188478,-0.687,0.1634285714285714,0.8504285714285714,7.155917679899545,60.0,4670.160517541085,3448.131102568173,0.8446537929200839,6.2585612239191755e-09,4.816147124295904e-07,4.409733953653022e-08,27720.0
-0.0059482033341334,0.0473164335696639,0.0476888457467426,12.238309363562877,308.7690062245963,-0.2255,1.321,1.5465,27.700397845972816,60.0,4280.111133556733,3501.8280495451395,0.8164344767638754,2.64026878297451e-08,2.2084120153731485e-06,1.987537696644635e-07,-0.0098999261149766,0.0232184199647228,0.0252409104974491,-17.99580813479385,576.3182276000929,-0.813,0.0242187499999999,0.8372187499999999,0.9595038183130296,0.0,4921.779479408844,3904.517953590979,0.8767755394914283,5.562549146637745e-09,4.032227403293834e-07,3.767375665628735e-08,27710.0
-0.0133725192426834,0.0468662421958627,0.0487367307936961,-2.602927104993765,17.549810849603144,-0.649,0.06280859375,0.71180859375,1.2887321887853014,30.0,3940.9540118542586,3767.388032114283,0.7040601826245569,2.4651386728882774e-08,2.205390549965645e-06,1.9672284484594962e-07,-0.0004030513007691,0.0149036196526658,0.0149090686866209,-2.7622646311159835,40.1117020251399,-0.2455,0.0683636363636363,0.3138636363636363,4.585372688301068,60.0,4226.651017558047,3674.6926742792734,0.7467104384189955,5.678108635282689e-09,4.220551847675299e-07,3.955589101606283e-08,27700.0
-0.0014503435227846,0.0318652080633815,0.0318981971474357,0.9581323526921028,9.563311145787022,-0.1791818181818181,0.385,0.5641818181818181,12.06964764248281,30.0,3837.1100047197,3385.4592219539813,0.6970461328647778,1.735691836804889e-08,1.3804652952063234e-06,1.2427351006600998e-07,-0.0012369028030268,0.0179000442263265,0.0179427286622905,-3.862007256987691,29.15969215504019,-0.2342499999999999,0.0310039062499999,0.2652539062499998,1.727937084349913,30.0,3703.9399662178175,3629.791912117224,0.6064601218430663,4.861666875776092e-09,3.293349625169652e-07,3.1384094992255696e-08,27690.0
0.0023750445443507,0.0303359791875245,0.030428809865875,-4.818028628639512,157.2718174229557,-0.741,0.35425,1.09525,11.64192755357416,30.0,4600.303748023259,3490.5651059093143,0.828506916923098,9.529382571593428e-09,6.966822545250132e-07,6.24847076087157e-08,-0.0055082578427848,0.0154929023765576,0.0164429598464554,0.7043874201486182,51.686275906252405,-0.1493333333333333,0.277,0.4263333333333333,16.84611545528479,30.0,4678.037627407388,3787.1463513160456,0.7948374401033822,2.966622215167246e-09,1.6433102491615965e-07,1.6882236665019656e-08,27680.0
0.0047657133628046,0.0551370833582588,0.0553426597220625,20.51406335988949,495.3148084359455,-0.0645897435897436,1.525,1.5895897435897437,27.555596490279523,120.0,3701.1303503623712,3404.82142601814,0.7401525699179762,1.2256744110660912e-08,6.369799342075464e-07,6.872925883750998e-08,0.0075379466220969,0.0090551087806895,0.0117820046811951,-0.3101312923863085,15.229055515160129,-0.08725,0.0915,0.17875,7.766080771130564,0.0,3972.9766248292335,3383.004510022838,0.6519856901460795,2.629763760890103e-09,1.2103776779005328e-07,1.4016139787317742e-08,27670.0
0.0044361394465933,0.0419345268600341,0.0421685175950559,7.320819945160488,96.34657585108756,-0.05912890625,0.781,0.84012890625,18.520926144474387,60.0,3520.4185843616337,3398.73856485044,0.6822144347682401,2.011102639471574e-08,1.617915252062796e-06,1.474614352536453e-07,-0.0002914188015419,0.0167032188171011,0.0167057607959007,-20.35063569737178,571.8383694859791,-0.546,0.02559765625,0.57159765625,1.5322652205268694,30.0,4397.09606601004,3721.382710326945,0.824319526408483,2.74262276744559e-09,1.3093507370815676e-07,1.4096674517765524e-08,27660.0
-0.0017105920259564,0.0258762034992651,0.0259326827114868,1.148155432756826,17.580018620255405,-0.1831428571428571,0.299,0.4821428571428571,11.529852245774746,30.0,3441.5167049346355,3261.9368614402274,0.6196575452426009,1.5601638238956422e-08,1.116187150059685e-06,1.022165637867974e-07,-0.007838533082275,0.0175237706074179,0.0191970085477744,17.388583547837452,495.6854798654976,-0.0730333333333333,0.545,0.6180333333333333,28.389839940097502,0.0,4254.334044965828,3566.2504900005347,0.8059729518045211,3.548617606912322e-09,2.1060962260557166e-07,2.1172313109842332e-08,27650.0
0.0099206466157258,0.0389647585587339,0.0402078554366499,7.280215739613779,123.5796662064271,-0.09,0.745,0.835,18.528717632647545,60.0,2420.0860193862763,2403.932932609472,0.4095025319498162,1.941809844411637e-08,1.5957945405731403e-06,1.433219775413542e-07,-0.0007725030990603,0.0210866812519064,0.0211008266960695,-6.541774702784115,105.78716325723894,-0.471,0.03409765625,0.50509765625,1.6159393535207494,60.0,5040.384411839977,4103.193546984633,0.8208677319588289,4.8030094612822594e-09,3.4512310612955925e-07,3.177937075151575e-08,27640.0
-0.0073833175389683,0.039287654189513,0.0399754068096373,-4.1771997465108655,88.48766018837782,-0.72,0.3503333333333333,1.0703333333333331,8.76372153013022,60.0,3570.006348081473,3102.509471726846,0.676606317503805,2.4969323262336672e-08,2.1828570521111912e-06,1.961312484135132e-07,-0.0049812239415897,0.0154569240589716,0.0162397380927489,-3.57100488877992,150.9406792592335,-0.356,0.2466666666666666,0.6026666666666666,15.18907911309254,60.0,5550.30085456932,3494.423464675042,0.8601333740443405,4.8879773522333925e-09,3.309602696749675e-07,3.1591548785611125e-08,27630.0
0.0032865033431746,0.0342137981677627,0.034371282915962,1.369041586754944,12.978141983193568,-0.2155384615384615,0.398,0.6135384615384616,11.579433941209349,60.0,3451.7613041385007,3192.957462468918,0.6165243213414205,2.5465723917023226e-08,2.1895723105916283e-06,1.9677012218967649e-07,0.0029640071816087,0.0187992496291191,0.0190314772203989,-15.15016068636359,434.4965548365283,-0.6,0.0304027777777777,0.6304027777777776,1.5974996278896547,60.0,4983.206848016095,3668.194382749016,0.861670723306818,4.9856908774705414e-09,3.2007758551635337e-07,3.1105335481182666e-08,27620.0
-0.0014688082962298,0.0362450925927087,0.0362748416242594,3.3116649216412,25.37021631610824,-0.05641796875,0.427,0.48341796875,11.77124367414016,60.0,3052.7840493448234,3474.064288954507,0.5900747636383763,2.112046846953743e-08,1.728755777669156e-06,1.564460471201528e-07,0.0023443927736192,0.0181095705707672,0.0182606879315813,-7.995758860586369,135.69836066848893,-0.3934999999999999,0.02922265625,0.4227226562499999,1.600304236044706,60.0,3168.9900728375,3065.0942277382264,0.5909645965633369,6.840494483123868e-09,5.198508316659129e-07,4.842326684866925e-08,27610.0
-0.0012757399442707,0.0238769509952911,0.0239110079510869,-1.480056495096606,19.530455802652497,-0.317,0.0512539062499999,0.3682539062499999,2.1435276319110548,60.0,3417.9999946492703,3228.4618263922093,0.6317414489436105,1.4755339807403898e-08,1.0498102052459031e-06,9.561377806971433e-08,-0.0013167470734228,0.015273240912862,0.0153298959826115,-8.715344153765704,159.0977550233411,-0.3233333333333333,0.0569999999999999,0.3803333333333332,3.718224837575807,60.0,5670.262471812294,4117.938975610725,0.8774823745853356,3.947464620790044e-09,2.657256104491048e-07,2.5279172795797072e-08,27600.0
-0.0003925079680479,0.0273361034172308,0.0273389212029758,-3.821641086157314,72.0055107997943,-0.564,0.1093333333333333,0.6733333333333332,3.999182430118431,30.0,4530.776326696866,3813.093944110941,0.8237539743143212,1.3001024193349792e-08,9.614668208634084e-07,8.68710401690194e-08,0.0004825922048118,0.0121258678610612,0.0121354673012646,-2.836891538440493,56.14706709025086,-0.224,0.0808181818181818,0.3048181818181818,6.659667881908396,30.0,4471.10008485775,3798.020630414321,0.7776908253015383,3.389794787984128e-09,1.8206399679794841e-07,1.9144700536147885e-08,27590.0
-0.0064544516290949,0.0258137596588474,0.0266084598118167,-7.472825186926138,179.61710466973994,-0.676,0.1449999999999999,0.821,5.449394704747464,30.0,4715.949053183072,3727.805327511032,0.8480823473230701,8.024570919411988e-09,4.899003498534905e-07,4.517935911371692e-08,-0.0009923254484366,0.0165390521292975,0.0165687946191398,17.877282727362733,618.6886769847797,-0.133,0.585,0.718,35.30733607647129,30.0,5649.70291671665,3862.3717057144977,0.8907675903998853,3.641942075037036e-09,2.1763802990351282e-07,2.1937607171229343e-08,27580.0
0.0005052077065261,0.0272657056968995,0.027270385805424,-0.8356691351900899,230.55617093478284,-0.678,0.475,1.153,17.41816208208993,30.0,4701.185658680231,3503.808666646609,0.8639692496947416,9.651597627871173e-09,5.568535932019976e-07,5.3188129961072266e-08,0.0010375564368335,0.0156902807351614,0.0157245487346312,-20.07736266772614,598.2552578853031,-0.527,0.0450357142857143,0.5720357142857143,2.8640385836020243,30.0,4048.7866652861135,3201.551632611882,0.7154018036038433,2.43581928396015e-09,1.0254627505385295e-07,1.2385431784774464e-08,27570.0
-0.0027393790065378,0.0279638514916414,0.0280977078707149,-0.5826023878400034,13.23944936104894,-0.293,0.244,0.5369999999999999,8.683982377591395,30.0,3064.6422559424127,2985.734545184961,0.570686772919577,1.459779914197703e-08,1.1510823550310344e-06,1.0352804722839081e-07,-0.0058455534748469,0.0176849475061927,0.018625999670463,-11.84787240281218,381.8512659769125,-0.549,0.1809999999999999,0.73,9.717599227011064,0.0,4931.852045716715,3297.6097802094405,0.8204336761422361,3.5672226988291433e-09,2.1960458855235355e-07,2.2106967694295324e-08,27560.0
-0.0018409622242005,0.0290076086084122,0.0290659680569865,1.796309692696811,18.40231758475882,-0.0625703125,0.3223999999999999,0.3849703124999999,11.092009712798983,30.0,2962.535818082656,3466.256892937972,0.5726994419180451,1.4324641031814156e-08,1.1401355238047591e-06,1.0264934967985985e-07,0.0035547294407609,0.0295014790670704,0.029714867802866,14.821574607904804,348.3322533884308,-0.0284062499999999,0.765,0.7934062499999999,25.744687981624278,60.0,3853.618644327753,3272.720778268348,0.733964501683079,6.260705446105322e-09,4.135891002672808e-07,4.065173289486119e-08,27550.0
